section_id,variant_id,variant_path
la_p3_s3,la_p3_s3_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p3_s3\la_p3_s3_aug3.jpg
la_p3_s3,la_p3_s3_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p3_s3\la_p3_s3_aug4.jpg
la_p3_s4,la_p3_s4_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p3_s4\la_p3_s4_aug1.jpg
la_p3_s4,la_p3_s4_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p3_s4\la_p3_s4_aug2.jpg
la_p3_s4,la_p3_s4_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p3_s4\la_p3_s4_aug3.jpg
la_p3_s4,la_p3_s4_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p3_s4\la_p3_s4_aug4.jpg
la_p5_s1,la_p5_s1_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p5_s1\la_p5_s1_aug1.jpg
la_p5_s1,la_p5_s1_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p5_s1\la_p5_s1_aug2.jpg
la_p5_s1,la_p5_s1_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p5_s1\la_p5_s1_aug3.jpg
la_p5_s1,la_p5_s1_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p5_s1\la_p5_s1_aug4.jpg
la_p5_s2,la_p5_s2_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p5_s2\la_p5_s2_aug1.jpg
la_p5_s2,la_p5_s2_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p5_s2\la_p5_s2_aug2.jpg
la_p5_s2,la_p5_s2_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p5_s2\la_p5_s2_aug3.jpg
la_p5_s2,la_p5_s2_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p5_s2\la_p5_s2_aug4.jpg
la_p5_s3,la_p5_s3_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p5_s3\la_p5_s3_aug1.jpg
la_p5_s3,la_p5_s3_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p5_s3\la_p5_s3_aug2.jpg
la_p5_s3,la_p5_s3_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p5_s3\la_p5_s3_aug3.jpg
la_p5_s3,la_p5_s3_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p5_s3\la_p5_s3_aug4.jpg
la_p6_s1,la_p6_s1_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p6_s1\la_p6_s1_aug1.jpg
la_p6_s1,la_p6_s1_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p6_s1\la_p6_s1_aug2.jpg
la_p6_s1,la_p6_s1_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p6_s1\la_p6_s1_aug3.jpg
la_p6_s1,la_p6_s1_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p6_s1\la_p6_s1_aug4.jpg
la_p6_s3,la_p6_s3_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p6_s3\la_p6_s3_aug1.jpg
la_p6_s3,la_p6_s3_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p6_s3\la_p6_s3_aug2.jpg
la_p6_s3,la_p6_s3_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p6_s3\la_p6_s3_aug3.jpg
la_p6_s3,la_p6_s3_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p6_s3\la_p6_s3_aug4.jpg
la_p7_s1,la_p7_s1_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p7_s1\la_p7_s1_aug1.jpg
la_p7_s1,la_p7_s1_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p7_s1\la_p7_s1_aug2.jpg
la_p7_s1,la_p7_s1_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p7_s1\la_p7_s1_aug3.jpg
la_p7_s1,la_p7_s1_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p7_s1\la_p7_s1_aug4.jpg
la_p7_s2,la_p7_s2_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p7_s2\la_p7_s2_aug1.jpg
la_p7_s2,la_p7_s2_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p7_s2\la_p7_s2_aug2.jpg
la_p7_s2,la_p7_s2_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p7_s2\la_p7_s2_aug3.jpg
la_p7_s2,la_p7_s2_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p7_s2\la_p7_s2_aug4.jpg
la_p7_s3,la_p7_s3_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p7_s3\la_p7_s3_aug1.jpg
la_p7_s3,la_p7_s3_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p7_s3\la_p7_s3_aug2.jpg
la_p7_s3,la_p7_s3_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p7_s3\la_p7_s3_aug3.jpg
la_p7_s3,la_p7_s3_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p7_s3\la_p7_s3_aug4.jpg
la_p8_s1,la_p8_s1_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s1\la_p8_s1_aug1.jpg
la_p8_s1,la_p8_s1_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s1\la_p8_s1_aug2.jpg
la_p8_s1,la_p8_s1_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s1\la_p8_s1_aug3.jpg
la_p8_s1,la_p8_s1_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s1\la_p8_s1_aug4.jpg
la_p8_s2,la_p8_s2_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s2\la_p8_s2_aug1.jpg
la_p8_s2,la_p8_s2_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s2\la_p8_s2_aug2.jpg
la_p8_s2,la_p8_s2_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s2\la_p8_s2_aug3.jpg
la_p8_s2,la_p8_s2_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s2\la_p8_s2_aug4.jpg
la_p8_s3,la_p8_s3_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s3\la_p8_s3_aug1.jpg
la_p8_s3,la_p8_s3_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s3\la_p8_s3_aug2.jpg
la_p8_s3,la_p8_s3_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s3\la_p8_s3_aug3.jpg
la_p8_s3,la_p8_s3_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s3\la_p8_s3_aug4.jpg
la_p8_s4,la_p8_s4_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s4\la_p8_s4_aug1.jpg
la_p8_s4,la_p8_s4_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s4\la_p8_s4_aug2.jpg
la_p8_s4,la_p8_s4_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s4\la_p8_s4_aug3.jpg
la_p8_s4,la_p8_s4_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p8_s4\la_p8_s4_aug4.jpg
la_p9_s1,la_p9_s1_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s1\la_p9_s1_aug1.jpg
la_p9_s1,la_p9_s1_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s1\la_p9_s1_aug2.jpg
la_p9_s1,la_p9_s1_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s1\la_p9_s1_aug3.jpg
la_p9_s1,la_p9_s1_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s1\la_p9_s1_aug4.jpg
la_p9_s2,la_p9_s2_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s2\la_p9_s2_aug1.jpg
la_p9_s2,la_p9_s2_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s2\la_p9_s2_aug2.jpg
la_p9_s2,la_p9_s2_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s2\la_p9_s2_aug3.jpg
la_p9_s2,la_p9_s2_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s2\la_p9_s2_aug4.jpg
la_p9_s3,la_p9_s3_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s3\la_p9_s3_aug1.jpg
la_p9_s3,la_p9_s3_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s3\la_p9_s3_aug2.jpg
la_p9_s3,la_p9_s3_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s3\la_p9_s3_aug3.jpg
la_p9_s3,la_p9_s3_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s3\la_p9_s3_aug4.jpg
la_p9_s5,la_p9_s5_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s5\la_p9_s5_aug1.jpg
la_p9_s5,la_p9_s5_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s5\la_p9_s5_aug2.jpg
la_p9_s5,la_p9_s5_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s5\la_p9_s5_aug3.jpg
la_p9_s5,la_p9_s5_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p9_s5\la_p9_s5_aug4.jpg
la_p10_s1,la_p10_s1_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s1\la_p10_s1_aug1.jpg
la_p10_s1,la_p10_s1_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s1\la_p10_s1_aug2.jpg
la_p10_s1,la_p10_s1_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s1\la_p10_s1_aug3.jpg
la_p10_s1,la_p10_s1_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s1\la_p10_s1_aug4.jpg
la_p10_s2,la_p10_s2_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s2\la_p10_s2_aug1.jpg
la_p10_s2,la_p10_s2_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s2\la_p10_s2_aug2.jpg
la_p10_s2,la_p10_s2_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s2\la_p10_s2_aug3.jpg
la_p10_s2,la_p10_s2_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s2\la_p10_s2_aug4.jpg
la_p10_s3,la_p10_s3_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s3\la_p10_s3_aug1.jpg
la_p10_s3,la_p10_s3_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s3\la_p10_s3_aug2.jpg
la_p10_s3,la_p10_s3_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s3\la_p10_s3_aug3.jpg
la_p10_s3,la_p10_s3_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s3\la_p10_s3_aug4.jpg
la_p10_s4,la_p10_s4_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s4\la_p10_s4_aug1.jpg
la_p10_s4,la_p10_s4_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s4\la_p10_s4_aug2.jpg
la_p10_s4,la_p10_s4_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s4\la_p10_s4_aug3.jpg
la_p10_s4,la_p10_s4_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s4\la_p10_s4_aug4.jpg
la_p10_s6,la_p10_s6_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s6\la_p10_s6_aug1.jpg
la_p10_s6,la_p10_s6_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s6\la_p10_s6_aug2.jpg
la_p10_s6,la_p10_s6_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s6\la_p10_s6_aug3.jpg
la_p10_s6,la_p10_s6_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p10_s6\la_p10_s6_aug4.jpg
la_p11_s1,la_p11_s1_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s1\la_p11_s1_aug1.jpg
la_p11_s1,la_p11_s1_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s1\la_p11_s1_aug2.jpg
la_p11_s1,la_p11_s1_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s1\la_p11_s1_aug3.jpg
la_p11_s1,la_p11_s1_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s1\la_p11_s1_aug4.jpg
la_p11_s2,la_p11_s2_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s2\la_p11_s2_aug1.jpg
la_p11_s2,la_p11_s2_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s2\la_p11_s2_aug2.jpg
la_p11_s2,la_p11_s2_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s2\la_p11_s2_aug3.jpg
la_p11_s2,la_p11_s2_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s2\la_p11_s2_aug4.jpg
la_p11_s4,la_p11_s4_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s4\la_p11_s4_aug1.jpg
la_p11_s4,la_p11_s4_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s4\la_p11_s4_aug2.jpg
la_p11_s4,la_p11_s4_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s4\la_p11_s4_aug3.jpg
la_p11_s4,la_p11_s4_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s4\la_p11_s4_aug4.jpg
la_p11_s6,la_p11_s6_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s6\la_p11_s6_aug1.jpg
la_p11_s6,la_p11_s6_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s6\la_p11_s6_aug2.jpg
la_p11_s6,la_p11_s6_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s6\la_p11_s6_aug3.jpg
la_p11_s6,la_p11_s6_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p11_s6\la_p11_s6_aug4.jpg
la_p12_s1,la_p12_s1_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p12_s1\la_p12_s1_aug1.jpg
la_p12_s1,la_p12_s1_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p12_s1\la_p12_s1_aug2.jpg
la_p12_s1,la_p12_s1_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p12_s1\la_p12_s1_aug3.jpg
la_p12_s1,la_p12_s1_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p12_s1\la_p12_s1_aug4.jpg
la_p12_s2,la_p12_s2_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p12_s2\la_p12_s2_aug1.jpg
la_p12_s2,la_p12_s2_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p12_s2\la_p12_s2_aug2.jpg
la_p12_s2,la_p12_s2_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p12_s2\la_p12_s2_aug3.jpg
la_p12_s2,la_p12_s2_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p12_s2\la_p12_s2_aug4.jpg
la_p12_s3,la_p12_s3_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p12_s3\la_p12_s3_aug1.jpg
la_p12_s3,la_p12_s3_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p12_s3\la_p12_s3_aug2.jpg
la_p12_s3,la_p12_s3_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p12_s3\la_p12_s3_aug3.jpg
la_p12_s3,la_p12_s3_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p12_s3\la_p12_s3_aug4.jpg
la_p13_s1,la_p13_s1_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s1\la_p13_s1_aug1.jpg
la_p13_s1,la_p13_s1_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s1\la_p13_s1_aug2.jpg
la_p13_s1,la_p13_s1_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s1\la_p13_s1_aug3.jpg
la_p13_s1,la_p13_s1_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s1\la_p13_s1_aug4.jpg
la_p13_s2,la_p13_s2_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s2\la_p13_s2_aug1.jpg
la_p13_s2,la_p13_s2_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s2\la_p13_s2_aug2.jpg
la_p13_s2,la_p13_s2_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s2\la_p13_s2_aug3.jpg
la_p13_s2,la_p13_s2_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s2\la_p13_s2_aug4.jpg
la_p13_s3,la_p13_s3_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s3\la_p13_s3_aug1.jpg
la_p13_s3,la_p13_s3_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s3\la_p13_s3_aug2.jpg
la_p13_s3,la_p13_s3_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s3\la_p13_s3_aug3.jpg
la_p13_s3,la_p13_s3_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s3\la_p13_s3_aug4.jpg
la_p13_s4,la_p13_s4_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s4\la_p13_s4_aug1.jpg
la_p13_s4,la_p13_s4_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s4\la_p13_s4_aug2.jpg
la_p13_s4,la_p13_s4_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s4\la_p13_s4_aug3.jpg
la_p13_s4,la_p13_s4_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s4\la_p13_s4_aug4.jpg
la_p13_s5,la_p13_s5_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s5\la_p13_s5_aug1.jpg
la_p13_s5,la_p13_s5_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s5\la_p13_s5_aug2.jpg
la_p13_s5,la_p13_s5_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s5\la_p13_s5_aug3.jpg
la_p13_s5,la_p13_s5_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s5\la_p13_s5_aug4.jpg
la_p13_s6,la_p13_s6_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s6\la_p13_s6_aug1.jpg
la_p13_s6,la_p13_s6_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s6\la_p13_s6_aug2.jpg
la_p13_s6,la_p13_s6_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s6\la_p13_s6_aug3.jpg
la_p13_s6,la_p13_s6_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p13_s6\la_p13_s6_aug4.jpg
la_p14_s1,la_p14_s1_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s1\la_p14_s1_aug1.jpg
la_p14_s1,la_p14_s1_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s1\la_p14_s1_aug2.jpg
la_p14_s1,la_p14_s1_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s1\la_p14_s1_aug3.jpg
la_p14_s1,la_p14_s1_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s1\la_p14_s1_aug4.jpg
la_p14_s2,la_p14_s2_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s2\la_p14_s2_aug1.jpg
la_p14_s2,la_p14_s2_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s2\la_p14_s2_aug2.jpg
la_p14_s2,la_p14_s2_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s2\la_p14_s2_aug3.jpg
la_p14_s2,la_p14_s2_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s2\la_p14_s2_aug4.jpg
la_p14_s3,la_p14_s3_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s3\la_p14_s3_aug1.jpg
la_p14_s3,la_p14_s3_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s3\la_p14_s3_aug2.jpg
la_p14_s3,la_p14_s3_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s3\la_p14_s3_aug3.jpg
la_p14_s3,la_p14_s3_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s3\la_p14_s3_aug4.jpg
la_p14_s4,la_p14_s4_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s4\la_p14_s4_aug1.jpg
la_p14_s4,la_p14_s4_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s4\la_p14_s4_aug2.jpg
la_p14_s4,la_p14_s4_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s4\la_p14_s4_aug3.jpg
la_p14_s4,la_p14_s4_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s4\la_p14_s4_aug4.jpg
la_p14_s5,la_p14_s5_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s5\la_p14_s5_aug1.jpg
la_p14_s5,la_p14_s5_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s5\la_p14_s5_aug2.jpg
la_p14_s5,la_p14_s5_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s5\la_p14_s5_aug3.jpg
la_p14_s5,la_p14_s5_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p14_s5\la_p14_s5_aug4.jpg
la_p15_s1,la_p15_s1_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p15_s1\la_p15_s1_aug1.jpg
la_p15_s1,la_p15_s1_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p15_s1\la_p15_s1_aug2.jpg
la_p15_s1,la_p15_s1_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p15_s1\la_p15_s1_aug3.jpg
la_p15_s1,la_p15_s1_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p15_s1\la_p15_s1_aug4.jpg
la_p15_s2,la_p15_s2_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p15_s2\la_p15_s2_aug1.jpg
la_p15_s2,la_p15_s2_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p15_s2\la_p15_s2_aug2.jpg
