img1,img2,pair_type
sections/calc_p9_s4.jpg,sections/calc_p17_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/calc_p17_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/calc_p17_s4.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/calc_p18_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/calc_p18_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/calc_p18_s4.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/calc_p18_s5.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/calc_p19_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/calc_p19_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/calc_p20_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/calc_p21_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/calc_p21_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p1_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p1_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p1_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p1_s4.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p1_s5.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p2_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p2_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p2_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p2_s4.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p3_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p3_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p3_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p3_s4.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p5_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p5_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p5_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p6_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p6_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p7_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p7_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p7_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p8_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p8_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p8_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p8_s4.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p9_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p9_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p9_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p9_s5.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p10_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p10_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p10_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p10_s4.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p10_s6.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p11_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p11_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p11_s4.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p11_s6.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p12_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p12_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p12_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p13_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p13_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p13_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p13_s4.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p13_s5.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p13_s6.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p14_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p14_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p14_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p14_s4.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p14_s5.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p15_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p15_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p16_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p16_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p16_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p16_s4.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p16_s5.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p17_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p17_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p17_s3.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p17_s4.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p17_s6.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p18_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p18_s4.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p18_s5.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p18_s7.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p19_s1.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p19_s2.jpg,plain_negative
sections/calc_p9_s4.jpg,sections/la_p19_s4.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p10_s1.jpg,topic_positive
sections/calc_p9_s5.jpg,sections/calc_p10_s2.jpg,soft_positive
sections/calc_p9_s5.jpg,sections/calc_p10_s3.jpg,soft_positive
sections/calc_p9_s5.jpg,sections/calc_p10_s4.jpg,soft_positive
sections/calc_p9_s5.jpg,sections/calc_p10_s5.jpg,soft_positive
sections/calc_p9_s5.jpg,sections/calc_p11_s3.jpg,soft_positive
sections/calc_p9_s5.jpg,sections/calc_p11_s4.jpg,soft_positive
sections/calc_p9_s5.jpg,sections/calc_p12_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p12_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p12_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p13_s1.jpg,soft_positive
sections/calc_p9_s5.jpg,sections/calc_p13_s2.jpg,soft_positive
sections/calc_p9_s5.jpg,sections/calc_p13_s3.jpg,soft_positive
sections/calc_p9_s5.jpg,sections/calc_p13_s4.jpg,soft_positive
sections/calc_p9_s5.jpg,sections/calc_p13_s5.jpg,soft_positive
sections/calc_p9_s5.jpg,sections/calc_p13_s6.jpg,soft_positive
sections/calc_p9_s5.jpg,sections/calc_p14_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p14_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p14_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p15_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p15_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p17_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p17_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p17_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p17_s4.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p18_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p18_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p18_s4.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p18_s5.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p19_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p19_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p20_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p21_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/calc_p21_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p1_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p1_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p1_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p1_s4.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p1_s5.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p2_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p2_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p2_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p2_s4.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p3_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p3_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p3_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p3_s4.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p5_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p5_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p5_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p6_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p6_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p7_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p7_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p7_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p8_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p8_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p8_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p8_s4.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p9_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p9_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p9_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p9_s5.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p10_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p10_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p10_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p10_s4.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p10_s6.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p11_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p11_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p11_s4.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p11_s6.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p12_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p12_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p12_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p13_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p13_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p13_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p13_s4.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p13_s5.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p13_s6.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p14_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p14_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p14_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p14_s4.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p14_s5.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p15_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p15_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p16_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p16_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p16_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p16_s4.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p16_s5.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p17_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p17_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p17_s3.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p17_s4.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p17_s6.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p18_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p18_s4.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p18_s5.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p18_s7.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p19_s1.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p19_s2.jpg,plain_negative
sections/calc_p9_s5.jpg,sections/la_p19_s4.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p10_s2.jpg,soft_positive
sections/calc_p10_s1.jpg,sections/calc_p10_s3.jpg,soft_positive
sections/calc_p10_s1.jpg,sections/calc_p10_s4.jpg,soft_positive
sections/calc_p10_s1.jpg,sections/calc_p10_s5.jpg,soft_positive
sections/calc_p10_s1.jpg,sections/calc_p11_s3.jpg,soft_positive
sections/calc_p10_s1.jpg,sections/calc_p11_s4.jpg,soft_positive
sections/calc_p10_s1.jpg,sections/calc_p12_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p12_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p12_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p13_s1.jpg,soft_positive
sections/calc_p10_s1.jpg,sections/calc_p13_s2.jpg,soft_positive
sections/calc_p10_s1.jpg,sections/calc_p13_s3.jpg,soft_positive
sections/calc_p10_s1.jpg,sections/calc_p13_s4.jpg,soft_positive
sections/calc_p10_s1.jpg,sections/calc_p13_s5.jpg,soft_positive
sections/calc_p10_s1.jpg,sections/calc_p13_s6.jpg,soft_positive
sections/calc_p10_s1.jpg,sections/calc_p14_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p14_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p14_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p15_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p15_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p17_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p17_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p17_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p17_s4.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p18_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p18_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p18_s4.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p18_s5.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p19_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p19_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p20_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p21_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/calc_p21_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p1_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p1_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p1_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p1_s4.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p1_s5.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p2_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p2_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p2_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p2_s4.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p3_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p3_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p3_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p3_s4.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p5_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p5_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p5_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p6_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p6_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p7_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p7_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p7_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p8_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p8_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p8_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p8_s4.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p9_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p9_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p9_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p9_s5.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p10_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p10_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p10_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p10_s4.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p10_s6.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p11_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p11_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p11_s4.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p11_s6.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p12_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p12_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p12_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p13_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p13_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p13_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p13_s4.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p13_s5.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p13_s6.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p14_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p14_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p14_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p14_s4.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p14_s5.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p15_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p15_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p16_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p16_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p16_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p16_s4.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p16_s5.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p17_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p17_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p17_s3.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p17_s4.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p17_s6.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p18_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p18_s4.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p18_s5.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p18_s7.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p19_s1.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p19_s2.jpg,plain_negative
sections/calc_p10_s1.jpg,sections/la_p19_s4.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p10_s3.jpg,soft_positive
sections/calc_p10_s2.jpg,sections/calc_p10_s4.jpg,soft_positive
sections/calc_p10_s2.jpg,sections/calc_p10_s5.jpg,soft_positive
sections/calc_p10_s2.jpg,sections/calc_p11_s3.jpg,soft_positive
sections/calc_p10_s2.jpg,sections/calc_p11_s4.jpg,soft_positive
sections/calc_p10_s2.jpg,sections/calc_p12_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p12_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p12_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p13_s1.jpg,soft_positive
sections/calc_p10_s2.jpg,sections/calc_p13_s2.jpg,soft_positive
sections/calc_p10_s2.jpg,sections/calc_p13_s3.jpg,soft_positive
sections/calc_p10_s2.jpg,sections/calc_p13_s4.jpg,topic_positive
sections/calc_p10_s2.jpg,sections/calc_p13_s5.jpg,soft_positive
sections/calc_p10_s2.jpg,sections/calc_p13_s6.jpg,soft_positive
sections/calc_p10_s2.jpg,sections/calc_p14_s1.jpg,hard_negative
sections/calc_p10_s2.jpg,sections/calc_p14_s2.jpg,hard_negative
sections/calc_p10_s2.jpg,sections/calc_p14_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p15_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p15_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p17_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p17_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p17_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p17_s4.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p18_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p18_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p18_s4.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p18_s5.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p19_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p19_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p20_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p21_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/calc_p21_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p1_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p1_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p1_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p1_s4.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p1_s5.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p2_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p2_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p2_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p2_s4.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p3_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p3_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p3_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p3_s4.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p5_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p5_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p5_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p6_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p6_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p7_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p7_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p7_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p8_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p8_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p8_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p8_s4.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p9_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p9_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p9_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p9_s5.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p10_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p10_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p10_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p10_s4.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p10_s6.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p11_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p11_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p11_s4.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p11_s6.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p12_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p12_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p12_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p13_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p13_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p13_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p13_s4.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p13_s5.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p13_s6.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p14_s1.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p14_s2.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p14_s3.jpg,plain_negative
sections/calc_p10_s2.jpg,sections/la_p14_s4.jpg,plain_negative
